Date,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
2010-01-29,43.119876861572266,44.086571090104265,43.048928595626506,43.55444725444811,2670600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-01,43.199703216552734,44.67191635750074,40.95590936604729,42.57002244649047,8798300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-02,44.60983657836914,44.64531241001379,43.040066551289314,43.39481810141277,2596200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-03,43.43914413452149,44.63642760846978,43.040049643205386,44.53887080135249,2257000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-04,41.83390045166016,43.36819748418887,41.82503318848568,43.36819748418887,2165800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-05,41.70087814331055,41.86051597229434,40.48585989663252,41.38160248534298,3150300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-08,41.46141052246094,42.3128097982365,41.23969174961356,41.67426203298482,1383800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-09,42.499053955078125,42.87154326321907,41.02684139714218,41.99353540936976,3131200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-10,41.77181243896485,42.57886857860508,40.698694467725794,42.57886857860508,2733200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-11,41.52349090576172,41.97579909037766,41.06231545895093,41.94032327527839,2081800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-12,40.751914978027344,41.062319936090496,40.2907394809333,41.062319936090496,2216900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-16,40.80512619018555,41.19535344079532,40.12223526793922,41.09779662814287,1499600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-17,41.36386489868164,41.94920248184559,40.95590305835908,41.08006506339978,1701300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-18,40.97364807128906,41.603328853490616,40.69871545308375,41.14215319545016,2470300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-19,40.21979141235352,40.89381849990845,39.97146742386518,40.63662386431089,3960000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-22,42.45471954345703,42.552276367486414,40.53020177182562,40.627758595855006,5733100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-23,41.52349090576172,42.33054709189062,41.36385312097491,42.12656622980968,2429600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-24,41.60331726074219,41.63879308220493,40.79626092984771,41.56784143927944,2186000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-25,41.798431396484375,42.2063931987128,40.707575247137626,41.2663042176485,2072700,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-02-26,41.97581481933594,42.57001972068648,41.68314430983884,41.84278215444431,1911300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-01,42.10883712768555,42.98684512761423,41.63879432038873,42.250737034595566,2229600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-02,42.117713928222656,42.52567579729642,41.66540558294254,42.02902435897109,1430800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-03,42.117713928222656,42.685313638788095,42.02902435897109,42.34830004195444,1551300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-04,41.78955459594727,42.1177008253496,40.955893203302594,42.0467491920215,2038100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-05,42.69418716430664,42.69418716430664,41.869392656715206,42.03790117142072,1685700,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-08,42.525665283203125,42.791727158854094,42.162046597076056,42.791727158854094,1422200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-09,42.51679992675781,42.73851874791288,42.17091910706162,42.25960866542009,1278100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-10,42.85380554199219,43.14647595560632,42.42810589022989,42.42810589022989,1348800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-11,43.45688247680664,43.60764962882968,42.38376435413375,42.88041227436042,1453000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-12,42.543399810791016,43.61651787440271,42.41036719196046,43.61651787440271,2195900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-15,42.12656784057617,42.61434847578241,41.56783557245845,42.596610567554535,1632300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-16,42.30393981933594,42.3482828944259,41.53235948665941,42.09108832248047,1188000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-17,42.77399444580078,42.88041853235807,41.913724339630846,42.40150845126991,2080100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-18,44.42358016967773,44.56548007039636,42.06449220575531,42.76512444568623,4850700,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-19,44.34376907348633,45.08874452924734,43.68747980260785,44.34376907348633,3678700,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-22,43.74069213867188,44.90250006902296,42.96911152885816,43.95354371197962,3930900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-23,43.474609375,43.9003089344458,42.96022029286171,43.64311439337666,1329900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-24,42.48130798339844,43.43913109180798,42.38375120557283,43.430263831623456,2109200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-25,42.45471954345703,42.94250028044318,42.17091971891379,42.90702783974585,1740500,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-26,41.86051559448242,42.64983408446666,41.70087776693945,42.64983408446666,1612400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-29,42.06450271606445,42.3128267585786,41.87825968417885,41.99355105639679,1925600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-30,41.98467254638672,42.04675354038902,41.5589728518736,41.79842956437981,1994600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-03-31,41.47915649414063,41.96693721260127,41.27517558944474,41.82503730571889,1819600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-01,41.6121940612793,41.90486458068085,41.2574459148317,41.78070256026613,1256400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-05,41.78069305419922,41.92259295712503,41.43481225226508,41.70974141115603,1168900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-06,42.41923522949219,42.96022616767977,41.86937026308279,42.07335111843086,3804800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-07,41.2308349609375,42.34829637136064,41.044588573232936,42.34829637136064,2360600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-08,41.07120513916016,41.22197234846673,40.503601983990265,41.21310508216226,1796000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-09,40.024688720703125,41.115545083199386,39.53690791549669,41.08006925437969,3478200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-12,39.47482299804688,40.042426102123095,39.14668004373561,39.900526171894334,3069000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-13,39.09345626831055,39.57236625400485,38.42829993928842,39.40386120192352,3796100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-14,39.02251052856445,39.394996505147326,38.17997837461107,39.11119669922879,2750900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-15,39.02251052856445,39.29744307068078,38.47264882749237,38.99590535399727,2593000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-16,38.96043014526367,39.554634941014,38.41056843554298,38.96929740920536,2999800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-19,39.60784912109375,40.308481391014055,38.72097385785102,38.72984112189277,2825800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-20,40.060150146484375,40.47698256254905,39.26196451657624,40.3350826694658,2795900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-21,39.42159652709961,40.3262094812785,39.19100712024391,39.94485294030623,2066000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-22,39.44820785522461,39.46594576491842,38.71210321031333,39.3595216899159,2266800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-23,40.3794174194336,40.64548262432749,39.08458073934303,39.35951320559224,4383000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-26,38.632286071777344,41.61218398999831,38.508120698252704,41.61218398999831,5647800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-27,38.64115905761719,39.76749116767966,38.321883387594944,38.41057295324613,4194400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-28,40.52132797241211,40.86721215338351,38.499253534034246,38.650024082123394,4260600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-29,41.85163879394531,42.22412813117112,40.867210179703584,40.94702569858017,3218800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-04-30,40.54793548583984,41.96693446164754,40.47698384546925,41.83390182753288,3576700,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-03,41.115535736083984,41.16874608405556,40.0424175319579,40.62775504176854,2596400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-04,40.663230895996094,40.90268763146939,40.21092598443148,40.414906896169306,3180900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-05,41.301788330078125,41.34613142475866,40.25527505644342,40.264145705276285,2976300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-06,40.43264389038086,41.78956197743896,38.375093524672096,41.23083299050956,3711400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-07,39.332916259765625,40.21979151597825,38.72097355091674,40.21979151597825,2637900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-10,40.751914978027344,41.08892849189613,40.1399689419024,40.406034200996885,2247100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-11,40.441524505615234,41.0091277104028,40.23754353116609,40.406052054134975,2293200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-12,40.78738784790039,41.03571179639608,40.47697952912072,40.485850174801314,3892800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-13,40.61887741088867,41.40819567958076,40.35281556729672,40.40602928927906,2239100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-14,40.57455062866211,40.64550228646569,39.72315103398659,40.42378343057137,1689300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-17,40.69868850708008,41.03570191543214,39.8916324856396,40.53905075486906,2400100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-18,40.97364807128906,41.86939082227816,40.77853438203616,40.87609122666261,2626700,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-19,41.00910568237305,41.372724334232,40.49471650585258,40.876073065504656,1911100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-20,39.32404327392578,40.54793189670153,39.25309163983554,40.25526148081945,1935900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-21,39.65218734741211,39.8029578829268,38.28639879746594,38.65002085866012,2425600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-24,39.74089050292969,40.28188169061764,39.02252016379447,39.41274414749431,1671200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-25,39.20876693725586,39.21763758725488,38.40171032859261,38.818542916341904,1974300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-26,39.501426696777344,40.3794313497145,39.27970787164927,39.37726469601135,1866900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-27,40.5390625,40.5656710551838,39.891644043198006,40.414900519676365,1105200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-05-28,40.84060287475586,41.14214058244866,40.122236117576286,40.459246262580834,1845600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-01,40.37055969238281,41.43481061382343,40.22865979506809,40.48585441618865,1248300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-02,42.06450271606445,42.06450271606445,40.3794380137322,40.48586550323369,1731900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-03,42.77399444580078,42.92476500298759,41.966938074489846,42.144313807525805,1387700,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-04,42.02901840209961,43.696344852942346,41.87825123048225,42.0201511380118,3443200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-07,41.31951141357422,42.74738087863984,40.56566892510158,42.25960024591284,3474000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-08,41.3549919128418,41.807296780511855,40.71644068021543,41.36385917633475,1783500,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-09,41.5412483215332,42.0999808306739,41.32839671414005,41.59446206917188,2154300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-10,41.9225959777832,42.03789071445546,41.25743950054917,41.913725330183375,1687300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-11,42.525665283203125,42.525665283203125,41.080057801847104,41.59444702684458,1717600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-14,42.65870666503906,43.16422538753446,42.60549630466771,42.76513415210429,1231400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-15,43.43914413452149,43.43914413452149,42.623220626195405,42.79172568556879,1588200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-16,43.30612564086914,43.554449660136505,43.00458788183261,43.09327406495352,2534200,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-17,43.89144134521485,43.89144134521485,43.306104032463374,43.4657384057962,1873900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-18,43.678619384765625,43.96241928067361,43.306133290072005,43.71409521754453,1559000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-21,43.68746566772461,44.48565460606136,43.483484801962994,44.157511768371805,1373100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-22,42.93362808227539,43.98014108370224,42.87154708923824,43.651998208625805,1580600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-23,43.13761901855469,43.48349988408166,42.27734879587188,42.703051966078654,1912900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-24,42.499053955078125,43.483485875613376,42.374891980084506,43.07552413401717,1269400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-25,42.65870666503906,42.98685300874828,42.13545002803279,42.623234219178585,2543400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-28,42.62321472167969,42.915881719328745,42.23298754726798,42.70303360888574,1182400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-29,40.7696647644043,42.11771582942922,40.556813171753504,41.78956948312753,1897300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-06-30,40.50358581542969,41.09779391547354,40.38829448368698,40.6720942564016,1829000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-01,39.54577255249024,40.38830482356751,38.65889718991648,40.3616962621408,2317900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-02,39.32404327392578,39.74087566630566,39.0313728580437,39.51915688451383,1283700,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-06,39.43046569824219,40.12223056914537,38.99589879861479,39.78521708758536,1516700,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-07,40.25528335571289,40.35284021401973,39.35954047911383,39.57238873072696,1927100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-08,40.74304962158203,41.1066683553066,40.43264462321742,40.61002035792323,1398100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-09,40.97364807128906,41.04459635082372,40.4858672313183,40.991385986963095,1266600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-12,40.725318908691406,40.920432589673545,40.4149138554574,40.84061366410461,1707400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-13,41.115535736083984,41.33725454106014,40.67209812613167,41.03571683096615,1460300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-14,41.57670974731445,41.62105283006808,40.627753567113366,40.92042061981558,1239600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-15,41.55011367797852,42.09997889548481,41.25744653732253,41.514641231011474,2093900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-16,40.49473190307617,41.762964035641374,40.39717506470019,41.23970739784761,1689900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-19,41.257442474365234,41.567847499517306,40.58341530094782,40.67210486753487,1527100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-20,41.23971176147461,41.62993577310736,40.40604998896578,41.21310657843377,1928400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-21,40.5390625,41.42593765449482,40.28186789323805,41.24856194696382,1330100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-22,41.08892440795898,41.74521007782262,40.83172982074973,41.06231585479805,1283600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-23,40.81400680541992,41.23083933105056,40.33509327169465,41.00024982970379,1460900,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-26,41.60331726074219,41.612184524527606,40.84060401509587,40.84060401509587,884500,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-27,41.3549919128418,41.94032941502916,41.30177818240279,41.85163986429748,985000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-28,40.56568145751953,41.40821036381274,40.4060436181214,41.23970525918632,1570000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-29,40.94702911376953,41.33725639323496,40.22866231868204,40.86721358823593,1962400,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-07-30,41.70087814331055,42.454720815497744,40.49472716128234,40.68097016737647,3353100,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-08-02,43.21744155883789,43.30613113637445,41.9580800062719,42.93364167704382,3083800,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-08-03,43.35932922363281,43.89145638870937,42.80946753123148,43.102134596337166,1779300,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-08-04,44.095436096191406,44.13090853304548,43.37706596512012,43.439146958565246,1510000,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
2010-08-05,44.317161560058594,44.68078031197957,43.76729641663786,43.95354280813761,2394600,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,49071.0,1961.0
