File,Line,Column,Type,Value
PLD,3663,High,Spike,121.1683261954351
PLD,3670,High,Spike,120.09543679128647
PLD,3684,High,Spike,126.18164494754804
PLD,3694,High,Spike,127.87876081254758
PLD,3711,High,Spike,122.08954975697816
PLD,3721,High,Spike,125.43042929944951
PLD,3723,High,Spike,121.2051986274566
PLD,3749,High,Spike,117.382836087557
PLD,3766,High,Spike,103.99401947563028
PLD,3770,High,Spike,106.52151535960516
PLD,5,Date,Gap,2010-01-11 00:00:00
PLD,10,Date,Gap,2010-01-19 00:00:00
PLD,14,Date,Gap,2010-01-25 00:00:00
PLD,19,Date,Gap,2010-02-01 00:00:00
PLD,24,Date,Gap,2010-02-08 00:00:00
PLD,29,Date,Gap,2010-02-16 00:00:00
PLD,33,Date,Gap,2010-02-22 00:00:00
PLD,38,Date,Gap,2010-03-01 00:00:00
PLD,43,Date,Gap,2010-03-08 00:00:00
PLD,48,Date,Gap,2010-03-15 00:00:00
PLD,53,Date,Gap,2010-03-22 00:00:00
PLD,58,Date,Gap,2010-03-29 00:00:00
PLD,62,Date,Gap,2010-04-05 00:00:00
PLD,67,Date,Gap,2010-04-12 00:00:00
PLD,72,Date,Gap,2010-04-19 00:00:00
PLD,77,Date,Gap,2010-04-26 00:00:00
PLD,82,Date,Gap,2010-05-03 00:00:00
PLD,87,Date,Gap,2010-05-10 00:00:00
PLD,92,Date,Gap,2010-05-17 00:00:00
PLD,97,Date,Gap,2010-05-24 00:00:00
PLD,102,Date,Gap,2010-06-01 00:00:00
PLD,106,Date,Gap,2010-06-07 00:00:00
PLD,111,Date,Gap,2010-06-14 00:00:00
PLD,116,Date,Gap,2010-06-21 00:00:00
PLD,121,Date,Gap,2010-06-28 00:00:00
PLD,126,Date,Gap,2010-07-06 00:00:00
PLD,130,Date,Gap,2010-07-12 00:00:00
PLD,135,Date,Gap,2010-07-19 00:00:00
PLD,140,Date,Gap,2010-07-26 00:00:00
PLD,145,Date,Gap,2010-08-02 00:00:00
PLD,150,Date,Gap,2010-08-09 00:00:00
PLD,155,Date,Gap,2010-08-16 00:00:00
PLD,160,Date,Gap,2010-08-23 00:00:00
PLD,165,Date,Gap,2010-08-30 00:00:00
PLD,170,Date,Gap,2010-09-07 00:00:00
PLD,174,Date,Gap,2010-09-13 00:00:00
PLD,179,Date,Gap,2010-09-20 00:00:00
PLD,184,Date,Gap,2010-09-27 00:00:00
PLD,189,Date,Gap,2010-10-04 00:00:00
PLD,194,Date,Gap,2010-10-11 00:00:00
PLD,199,Date,Gap,2010-10-18 00:00:00
PLD,204,Date,Gap,2010-10-25 00:00:00
PLD,209,Date,Gap,2010-11-01 00:00:00
PLD,214,Date,Gap,2010-11-08 00:00:00
PLD,219,Date,Gap,2010-11-15 00:00:00
PLD,224,Date,Gap,2010-11-22 00:00:00
PLD,227,Date,Gap,2010-11-26 00:00:00
PLD,228,Date,Gap,2010-11-29 00:00:00
PLD,233,Date,Gap,2010-12-06 00:00:00
PLD,238,Date,Gap,2010-12-13 00:00:00
PLD,243,Date,Gap,2010-12-20 00:00:00
PLD,247,Date,Gap,2010-12-27 00:00:00
PLD,252,Date,Gap,2011-01-03 00:00:00
PLD,257,Date,Gap,2011-01-10 00:00:00
PLD,262,Date,Gap,2011-01-18 00:00:00
PLD,266,Date,Gap,2011-01-24 00:00:00
PLD,271,Date,Gap,2011-01-31 00:00:00
PLD,276,Date,Gap,2011-02-07 00:00:00
PLD,281,Date,Gap,2011-02-14 00:00:00
PLD,286,Date,Gap,2011-02-22 00:00:00
PLD,290,Date,Gap,2011-02-28 00:00:00
PLD,295,Date,Gap,2011-03-07 00:00:00
PLD,300,Date,Gap,2011-03-14 00:00:00
PLD,305,Date,Gap,2011-03-21 00:00:00
PLD,310,Date,Gap,2011-03-28 00:00:00
PLD,315,Date,Gap,2011-04-04 00:00:00
PLD,320,Date,Gap,2011-04-11 00:00:00
PLD,325,Date,Gap,2011-04-18 00:00:00
PLD,329,Date,Gap,2011-04-25 00:00:00
PLD,334,Date,Gap,2011-05-02 00:00:00
PLD,339,Date,Gap,2011-05-09 00:00:00
PLD,344,Date,Gap,2011-05-16 00:00:00
PLD,349,Date,Gap,2011-05-23 00:00:00
PLD,354,Date,Gap,2011-05-31 00:00:00
PLD,358,Date,Gap,2011-06-06 00:00:00
PLD,363,Date,Gap,2011-06-13 00:00:00
PLD,368,Date,Gap,2011-06-20 00:00:00
PLD,373,Date,Gap,2011-06-27 00:00:00
PLD,378,Date,Gap,2011-07-05 00:00:00
PLD,382,Date,Gap,2011-07-11 00:00:00
PLD,387,Date,Gap,2011-07-18 00:00:00
PLD,392,Date,Gap,2011-07-25 00:00:00
PLD,397,Date,Gap,2011-08-01 00:00:00
PLD,402,Date,Gap,2011-08-08 00:00:00
PLD,407,Date,Gap,2011-08-15 00:00:00
PLD,412,Date,Gap,2011-08-22 00:00:00
PLD,417,Date,Gap,2011-08-29 00:00:00
PLD,422,Date,Gap,2011-09-06 00:00:00
PLD,426,Date,Gap,2011-09-12 00:00:00
PLD,431,Date,Gap,2011-09-19 00:00:00
PLD,436,Date,Gap,2011-09-26 00:00:00
PLD,441,Date,Gap,2011-10-03 00:00:00
PLD,446,Date,Gap,2011-10-10 00:00:00
PLD,451,Date,Gap,2011-10-17 00:00:00
PLD,456,Date,Gap,2011-10-24 00:00:00
PLD,461,Date,Gap,2011-10-31 00:00:00
PLD,466,Date,Gap,2011-11-07 00:00:00
PLD,471,Date,Gap,2011-11-14 00:00:00
PLD,476,Date,Gap,2011-11-21 00:00:00
PLD,479,Date,Gap,2011-11-25 00:00:00
PLD,480,Date,Gap,2011-11-28 00:00:00
PLD,485,Date,Gap,2011-12-05 00:00:00
PLD,490,Date,Gap,2011-12-12 00:00:00
PLD,495,Date,Gap,2011-12-19 00:00:00
PLD,500,Date,Gap,2011-12-27 00:00:00
PLD,504,Date,Gap,2012-01-03 00:00:00
PLD,508,Date,Gap,2012-01-09 00:00:00
PLD,513,Date,Gap,2012-01-17 00:00:00
PLD,517,Date,Gap,2012-01-23 00:00:00
PLD,522,Date,Gap,2012-01-30 00:00:00
PLD,527,Date,Gap,2012-02-06 00:00:00
PLD,532,Date,Gap,2012-02-13 00:00:00
PLD,537,Date,Gap,2012-02-21 00:00:00
PLD,541,Date,Gap,2012-02-27 00:00:00
PLD,546,Date,Gap,2012-03-05 00:00:00
PLD,551,Date,Gap,2012-03-12 00:00:00
PLD,556,Date,Gap,2012-03-19 00:00:00
PLD,561,Date,Gap,2012-03-26 00:00:00
PLD,566,Date,Gap,2012-04-02 00:00:00
PLD,570,Date,Gap,2012-04-09 00:00:00
PLD,575,Date,Gap,2012-04-16 00:00:00
PLD,580,Date,Gap,2012-04-23 00:00:00
PLD,585,Date,Gap,2012-04-30 00:00:00
PLD,590,Date,Gap,2012-05-07 00:00:00
PLD,595,Date,Gap,2012-05-14 00:00:00
PLD,600,Date,Gap,2012-05-21 00:00:00
PLD,605,Date,Gap,2012-05-29 00:00:00
PLD,609,Date,Gap,2012-06-04 00:00:00
PLD,614,Date,Gap,2012-06-11 00:00:00
PLD,619,Date,Gap,2012-06-18 00:00:00
PLD,624,Date,Gap,2012-06-25 00:00:00
PLD,629,Date,Gap,2012-07-02 00:00:00
PLD,631,Date,Gap,2012-07-05 00:00:00
PLD,633,Date,Gap,2012-07-09 00:00:00
PLD,638,Date,Gap,2012-07-16 00:00:00
PLD,643,Date,Gap,2012-07-23 00:00:00
PLD,648,Date,Gap,2012-07-30 00:00:00
PLD,653,Date,Gap,2012-08-06 00:00:00
PLD,658,Date,Gap,2012-08-13 00:00:00
PLD,663,Date,Gap,2012-08-20 00:00:00
PLD,668,Date,Gap,2012-08-27 00:00:00
PLD,673,Date,Gap,2012-09-04 00:00:00
PLD,677,Date,Gap,2012-09-10 00:00:00
PLD,682,Date,Gap,2012-09-17 00:00:00
PLD,687,Date,Gap,2012-09-24 00:00:00
PLD,692,Date,Gap,2012-10-01 00:00:00
PLD,697,Date,Gap,2012-10-08 00:00:00
PLD,702,Date,Gap,2012-10-15 00:00:00
PLD,707,Date,Gap,2012-10-22 00:00:00
PLD,712,Date,Gap,2012-10-31 00:00:00
PLD,715,Date,Gap,2012-11-05 00:00:00
PLD,720,Date,Gap,2012-11-12 00:00:00
PLD,725,Date,Gap,2012-11-19 00:00:00
PLD,728,Date,Gap,2012-11-23 00:00:00
PLD,729,Date,Gap,2012-11-26 00:00:00
PLD,734,Date,Gap,2012-12-03 00:00:00
PLD,739,Date,Gap,2012-12-10 00:00:00
PLD,744,Date,Gap,2012-12-17 00:00:00
PLD,749,Date,Gap,2012-12-24 00:00:00
PLD,750,Date,Gap,2012-12-26 00:00:00
PLD,753,Date,Gap,2012-12-31 00:00:00
PLD,754,Date,Gap,2013-01-02 00:00:00
PLD,757,Date,Gap,2013-01-07 00:00:00
PLD,762,Date,Gap,2013-01-14 00:00:00
PLD,767,Date,Gap,2013-01-22 00:00:00
PLD,771,Date,Gap,2013-01-28 00:00:00
PLD,776,Date,Gap,2013-02-04 00:00:00
PLD,781,Date,Gap,2013-02-11 00:00:00
PLD,786,Date,Gap,2013-02-19 00:00:00
PLD,790,Date,Gap,2013-02-25 00:00:00
PLD,795,Date,Gap,2013-03-04 00:00:00
PLD,800,Date,Gap,2013-03-11 00:00:00
PLD,805,Date,Gap,2013-03-18 00:00:00
PLD,810,Date,Gap,2013-03-25 00:00:00
PLD,814,Date,Gap,2013-04-01 00:00:00
PLD,819,Date,Gap,2013-04-08 00:00:00
PLD,824,Date,Gap,2013-04-15 00:00:00
PLD,829,Date,Gap,2013-04-22 00:00:00
PLD,834,Date,Gap,2013-04-29 00:00:00
PLD,839,Date,Gap,2013-05-06 00:00:00
PLD,844,Date,Gap,2013-05-13 00:00:00
PLD,849,Date,Gap,2013-05-20 00:00:00
PLD,854,Date,Gap,2013-05-28 00:00:00
PLD,858,Date,Gap,2013-06-03 00:00:00
PLD,863,Date,Gap,2013-06-10 00:00:00
PLD,868,Date,Gap,2013-06-17 00:00:00
PLD,873,Date,Gap,2013-06-24 00:00:00
PLD,878,Date,Gap,2013-07-01 00:00:00
PLD,881,Date,Gap,2013-07-05 00:00:00
PLD,882,Date,Gap,2013-07-08 00:00:00
PLD,887,Date,Gap,2013-07-15 00:00:00
PLD,892,Date,Gap,2013-07-22 00:00:00
PLD,897,Date,Gap,2013-07-29 00:00:00
PLD,902,Date,Gap,2013-08-05 00:00:00
PLD,907,Date,Gap,2013-08-12 00:00:00
PLD,912,Date,Gap,2013-08-19 00:00:00
PLD,917,Date,Gap,2013-08-26 00:00:00
PLD,922,Date,Gap,2013-09-03 00:00:00
PLD,926,Date,Gap,2013-09-09 00:00:00
PLD,931,Date,Gap,2013-09-16 00:00:00
PLD,936,Date,Gap,2013-09-23 00:00:00
PLD,941,Date,Gap,2013-09-30 00:00:00
PLD,946,Date,Gap,2013-10-07 00:00:00
PLD,951,Date,Gap,2013-10-14 00:00:00
PLD,956,Date,Gap,2013-10-21 00:00:00
PLD,961,Date,Gap,2013-10-28 00:00:00
PLD,966,Date,Gap,2013-11-04 00:00:00
PLD,971,Date,Gap,2013-11-11 00:00:00
PLD,976,Date,Gap,2013-11-18 00:00:00
PLD,981,Date,Gap,2013-11-25 00:00:00
PLD,984,Date,Gap,2013-11-29 00:00:00
PLD,985,Date,Gap,2013-12-02 00:00:00
PLD,990,Date,Gap,2013-12-09 00:00:00
PLD,995,Date,Gap,2013-12-16 00:00:00
PLD,1000,Date,Gap,2013-12-23 00:00:00
PLD,1002,Date,Gap,2013-12-26 00:00:00
PLD,1004,Date,Gap,2013-12-30 00:00:00
PLD,1006,Date,Gap,2014-01-02 00:00:00
PLD,1008,Date,Gap,2014-01-06 00:00:00
PLD,1013,Date,Gap,2014-01-13 00:00:00
PLD,1018,Date,Gap,2014-01-21 00:00:00
PLD,1022,Date,Gap,2014-01-27 00:00:00
PLD,1027,Date,Gap,2014-02-03 00:00:00
PLD,1032,Date,Gap,2014-02-10 00:00:00
PLD,1037,Date,Gap,2014-02-18 00:00:00
PLD,1041,Date,Gap,2014-02-24 00:00:00
PLD,1046,Date,Gap,2014-03-03 00:00:00
PLD,1051,Date,Gap,2014-03-10 00:00:00
PLD,1056,Date,Gap,2014-03-17 00:00:00
PLD,1061,Date,Gap,2014-03-24 00:00:00
PLD,1066,Date,Gap,2014-03-31 00:00:00
PLD,1071,Date,Gap,2014-04-07 00:00:00
PLD,1076,Date,Gap,2014-04-14 00:00:00
PLD,1080,Date,Gap,2014-04-21 00:00:00
PLD,1085,Date,Gap,2014-04-28 00:00:00
PLD,1090,Date,Gap,2014-05-05 00:00:00
PLD,1095,Date,Gap,2014-05-12 00:00:00
PLD,1100,Date,Gap,2014-05-19 00:00:00
PLD,1105,Date,Gap,2014-05-27 00:00:00
PLD,1109,Date,Gap,2014-06-02 00:00:00
PLD,1114,Date,Gap,2014-06-09 00:00:00
PLD,1119,Date,Gap,2014-06-16 00:00:00
PLD,1124,Date,Gap,2014-06-23 00:00:00
PLD,1129,Date,Gap,2014-06-30 00:00:00
PLD,1133,Date,Gap,2014-07-07 00:00:00
PLD,1138,Date,Gap,2014-07-14 00:00:00
PLD,1143,Date,Gap,2014-07-21 00:00:00
PLD,1148,Date,Gap,2014-07-28 00:00:00
PLD,1153,Date,Gap,2014-08-04 00:00:00
PLD,1158,Date,Gap,2014-08-11 00:00:00
PLD,1163,Date,Gap,2014-08-18 00:00:00
PLD,1168,Date,Gap,2014-08-25 00:00:00
PLD,1173,Date,Gap,2014-09-02 00:00:00
PLD,1177,Date,Gap,2014-09-08 00:00:00
PLD,1182,Date,Gap,2014-09-15 00:00:00
PLD,1187,Date,Gap,2014-09-22 00:00:00
PLD,1192,Date,Gap,2014-09-29 00:00:00
PLD,1197,Date,Gap,2014-10-06 00:00:00
PLD,1202,Date,Gap,2014-10-13 00:00:00
PLD,1207,Date,Gap,2014-10-20 00:00:00
PLD,1212,Date,Gap,2014-10-27 00:00:00
PLD,1217,Date,Gap,2014-11-03 00:00:00
PLD,1222,Date,Gap,2014-11-10 00:00:00
PLD,1227,Date,Gap,2014-11-17 00:00:00
PLD,1232,Date,Gap,2014-11-24 00:00:00
PLD,1235,Date,Gap,2014-11-28 00:00:00
PLD,1236,Date,Gap,2014-12-01 00:00:00
PLD,1241,Date,Gap,2014-12-08 00:00:00
PLD,1246,Date,Gap,2014-12-15 00:00:00
PLD,1251,Date,Gap,2014-12-22 00:00:00
PLD,1254,Date,Gap,2014-12-26 00:00:00
PLD,1255,Date,Gap,2014-12-29 00:00:00
PLD,1258,Date,Gap,2015-01-02 00:00:00
PLD,1259,Date,Gap,2015-01-05 00:00:00
PLD,1264,Date,Gap,2015-01-12 00:00:00
PLD,1269,Date,Gap,2015-01-20 00:00:00
PLD,1273,Date,Gap,2015-01-26 00:00:00
PLD,1278,Date,Gap,2015-02-02 00:00:00
PLD,1283,Date,Gap,2015-02-09 00:00:00
PLD,1288,Date,Gap,2015-02-17 00:00:00
PLD,1292,Date,Gap,2015-02-23 00:00:00
PLD,1297,Date,Gap,2015-03-02 00:00:00
PLD,1302,Date,Gap,2015-03-09 00:00:00
PLD,1307,Date,Gap,2015-03-16 00:00:00
PLD,1312,Date,Gap,2015-03-23 00:00:00
PLD,1317,Date,Gap,2015-03-30 00:00:00
PLD,1321,Date,Gap,2015-04-06 00:00:00
PLD,1326,Date,Gap,2015-04-13 00:00:00
PLD,1331,Date,Gap,2015-04-20 00:00:00
PLD,1336,Date,Gap,2015-04-27 00:00:00
PLD,1341,Date,Gap,2015-05-04 00:00:00
PLD,1346,Date,Gap,2015-05-11 00:00:00
PLD,1351,Date,Gap,2015-05-18 00:00:00
PLD,1356,Date,Gap,2015-05-26 00:00:00
PLD,1360,Date,Gap,2015-06-01 00:00:00
PLD,1365,Date,Gap,2015-06-08 00:00:00
PLD,1370,Date,Gap,2015-06-15 00:00:00
PLD,1375,Date,Gap,2015-06-22 00:00:00
PLD,1380,Date,Gap,2015-06-29 00:00:00
PLD,1384,Date,Gap,2015-07-06 00:00:00
PLD,1389,Date,Gap,2015-07-13 00:00:00
PLD,1394,Date,Gap,2015-07-20 00:00:00
PLD,1399,Date,Gap,2015-07-27 00:00:00
PLD,1404,Date,Gap,2015-08-03 00:00:00
PLD,1409,Date,Gap,2015-08-10 00:00:00
PLD,1414,Date,Gap,2015-08-17 00:00:00
PLD,1419,Date,Gap,2015-08-24 00:00:00
PLD,1424,Date,Gap,2015-08-31 00:00:00
PLD,1429,Date,Gap,2015-09-08 00:00:00
PLD,1433,Date,Gap,2015-09-14 00:00:00
PLD,1438,Date,Gap,2015-09-21 00:00:00
PLD,1443,Date,Gap,2015-09-28 00:00:00
PLD,1448,Date,Gap,2015-10-05 00:00:00
PLD,1453,Date,Gap,2015-10-12 00:00:00
PLD,1458,Date,Gap,2015-10-19 00:00:00
PLD,1463,Date,Gap,2015-10-26 00:00:00
PLD,1468,Date,Gap,2015-11-02 00:00:00
PLD,1473,Date,Gap,2015-11-09 00:00:00
PLD,1478,Date,Gap,2015-11-16 00:00:00
PLD,1483,Date,Gap,2015-11-23 00:00:00
PLD,1486,Date,Gap,2015-11-27 00:00:00
PLD,1487,Date,Gap,2015-11-30 00:00:00
PLD,1492,Date,Gap,2015-12-07 00:00:00
PLD,1497,Date,Gap,2015-12-14 00:00:00
PLD,1502,Date,Gap,2015-12-21 00:00:00
PLD,1506,Date,Gap,2015-12-28 00:00:00
PLD,1510,Date,Gap,2016-01-04 00:00:00
PLD,1515,Date,Gap,2016-01-11 00:00:00
PLD,1520,Date,Gap,2016-01-19 00:00:00
PLD,1524,Date,Gap,2016-01-25 00:00:00
PLD,1529,Date,Gap,2016-02-01 00:00:00
PLD,1534,Date,Gap,2016-02-08 00:00:00
PLD,1539,Date,Gap,2016-02-16 00:00:00
PLD,1543,Date,Gap,2016-02-22 00:00:00
PLD,1548,Date,Gap,2016-02-29 00:00:00
PLD,1553,Date,Gap,2016-03-07 00:00:00
PLD,1558,Date,Gap,2016-03-14 00:00:00
PLD,1563,Date,Gap,2016-03-21 00:00:00
PLD,1567,Date,Gap,2016-03-28 00:00:00
PLD,1572,Date,Gap,2016-04-04 00:00:00
PLD,1577,Date,Gap,2016-04-11 00:00:00
PLD,1582,Date,Gap,2016-04-18 00:00:00
PLD,1587,Date,Gap,2016-04-25 00:00:00
PLD,1592,Date,Gap,2016-05-02 00:00:00
PLD,1597,Date,Gap,2016-05-09 00:00:00
PLD,1602,Date,Gap,2016-05-16 00:00:00
PLD,1607,Date,Gap,2016-05-23 00:00:00
PLD,1612,Date,Gap,2016-05-31 00:00:00
PLD,1616,Date,Gap,2016-06-06 00:00:00
PLD,1621,Date,Gap,2016-06-13 00:00:00
PLD,1626,Date,Gap,2016-06-20 00:00:00
PLD,1631,Date,Gap,2016-06-27 00:00:00
PLD,1636,Date,Gap,2016-07-05 00:00:00
PLD,1640,Date,Gap,2016-07-11 00:00:00
PLD,1645,Date,Gap,2016-07-18 00:00:00
PLD,1650,Date,Gap,2016-07-25 00:00:00
PLD,1655,Date,Gap,2016-08-01 00:00:00
PLD,1660,Date,Gap,2016-08-08 00:00:00
PLD,1665,Date,Gap,2016-08-15 00:00:00
PLD,1670,Date,Gap,2016-08-22 00:00:00
PLD,1675,Date,Gap,2016-08-29 00:00:00
PLD,1680,Date,Gap,2016-09-06 00:00:00
PLD,1684,Date,Gap,2016-09-12 00:00:00
PLD,1689,Date,Gap,2016-09-19 00:00:00
PLD,1694,Date,Gap,2016-09-26 00:00:00
PLD,1699,Date,Gap,2016-10-03 00:00:00
PLD,1704,Date,Gap,2016-10-10 00:00:00
PLD,1709,Date,Gap,2016-10-17 00:00:00
PLD,1714,Date,Gap,2016-10-24 00:00:00
PLD,1719,Date,Gap,2016-10-31 00:00:00
PLD,1724,Date,Gap,2016-11-07 00:00:00
PLD,1729,Date,Gap,2016-11-14 00:00:00
PLD,1734,Date,Gap,2016-11-21 00:00:00
PLD,1737,Date,Gap,2016-11-25 00:00:00
PLD,1738,Date,Gap,2016-11-28 00:00:00
PLD,1743,Date,Gap,2016-12-05 00:00:00
PLD,1748,Date,Gap,2016-12-12 00:00:00
PLD,1753,Date,Gap,2016-12-19 00:00:00
PLD,1758,Date,Gap,2016-12-27 00:00:00
PLD,1762,Date,Gap,2017-01-03 00:00:00
PLD,1766,Date,Gap,2017-01-09 00:00:00
PLD,1771,Date,Gap,2017-01-17 00:00:00
PLD,1775,Date,Gap,2017-01-23 00:00:00
PLD,1780,Date,Gap,2017-01-30 00:00:00
PLD,1785,Date,Gap,2017-02-06 00:00:00
PLD,1790,Date,Gap,2017-02-13 00:00:00
PLD,1795,Date,Gap,2017-02-21 00:00:00
PLD,1799,Date,Gap,2017-02-27 00:00:00
PLD,1804,Date,Gap,2017-03-06 00:00:00
